Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
47,0,543,2,4,3,0,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0.25,0.0,0.0,0.9047163312704036,0.7153149165004989,0.7285871048977383,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,1277,2,3,3,0,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0.7692307692307693,0.0,0.3,1.0560999850011283,1.489832272856001,1.5908516245850517,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,1,1456,13,5,2,0,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0.125,1.0,1.0,1.1148111643255636,0.8814266166761874,0.7410319459790047,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,1,964,1,2,1,0,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,0.0,1.0,1.0,1.2240386683620266,0.9677874573384612,1.0816418116149196,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,160,4,1,3,1,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.1823107854053572,0.5245768754419109,0.5841607597062041,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,0,163,24,1,4,1,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0.5555555555555556,0.2,0.8,0.9519694944142976,0.8339100678496904,0.928629456552685,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
39,0,792,1,3,4,0,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,1.0,0.5555555555555556,0.8888888888888888,1.176240276412626,1.0303676897906062,0.99305475639607,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,371,19,3,4,0,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0.4,0.0,0.5,0.9788889714371956,1.3809112791421845,1.4745451497166615,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,611,7,4,2,0,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,1.0,0.5714285714285714,0.3809523809523809,1.0334086975433383,2.8499077418550414,2.9027858681070398,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,0,176,4,3,3,1,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0.5555555555555556,0.0,0.6,0.9937607497753672,1.4660738394309625,1.4969471884116283,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,0,1312,2,4,4,1,78,2,1,1,4968,26427,1,0,16,3,4,0,10,2,3,9,7,0,7,0.9,0.0,0.7777777777777778,1.7826160794821897,0.7909250128058918,0.7271234907858505,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,0,897,10,3,1,0,59,3,1,4,2145,2097,1,0,14,3,4,1,3,2,3,2,2,2,1,0.6666666666666666,1.0,0.5,0.7696681744141096,0.3223378829007189,0.3291258424705764,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,1,600,8,3,3,1,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,0.6666666666666666,0.25,0.5,0.7822268625747127,0.3275974753956024,0.3344961942125205,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,0,1003,5,3,1,0,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0.8333333333333334,0.0,0.4,1.5168265369190013,1.1992804927909129,1.280598732521879,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1054,8,3,3,1,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,1.0,0.1666666666666666,0.6666666666666666,1.2361337346650851,0.5484574615773545,0.5285960500285015,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,1,428,9,3,2,1,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,1.0,1.0,1.0,0.990342266378994,0.3965988689315743,0.4234905945075948,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,461,1,3,4,0,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0.3,0.0,0.6666666666666666,1.1438900339525753,1.0020293942432132,0.9657426818227542,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,0,979,15,2,3,0,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0.5833333333333334,0.1428571428571428,1.0,0.7272910776338789,1.0259840304968988,1.146684860420271,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,181,2,4,4,0,97,4,1,4,2932,5586,1,1,14,3,1,3,6,3,3,5,0,1,2,0.8333333333333334,0.2,0.4,1.0520592481968156,0.4667858569941374,0.4291316576054979,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1283,2,3,4,1,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,0.8461538461538461,0.0909090909090909,0.6363636363636364,0.9354308873139348,0.7395994124604396,0.789748583308185,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,0,1313,11,4,4,1,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0.625,0.0,0.8,0.8191154088058876,0.6476344573458716,0.6596508802278237,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,1,211,16,3,1,1,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,0.0,1.0,1.0,0.872341847178787,1.2306060556268126,1.3140483519431312,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,594,2,2,3,1,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0.6666666666666666,0.0,0.8333333333333334,0.8855669251533904,0.3929152438818319,0.3963610974113766,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1,1079,16,4,1,0,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,0.1,0.0,0.0,0.8312916645056143,1.172696872953108,1.1944554767116196,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,590,4,3,4,1,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.7567506665917749,0.3357610410643369,0.3236020521074338,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,0,305,16,3,3,0,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0.7,0.1428571428571428,1.0,0.9621470987837518,0.8428254866735893,0.8123040606243503,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,0,953,5,4,2,0,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0.5833333333333334,0.0,1.0,0.9752718405862704,0.4327162207742379,0.3978103156110993,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38,0,833,18,3,2,0,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0.0666666666666666,1.0,0.0,1.0561081962660337,0.9251339068870847,0.8916318277839251,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43,1,807,17,3,3,0,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,0.1666666666666666,0.0,0.0,0.8744435156397133,0.3879799227471736,0.3739299198605103,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42,0,855,12,3,2,0,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0.7142857142857143,0.0,0.8,0.9924951843493832,0.4403580083375799,0.4244112262347852,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,0,478,2,3,3,0,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0.0294117647058823,0.0,0.0,0.9919848123748336,3.030923992310501,2.921164470375213,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,0,775,4,3,4,0,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0.8181818181818182,0.1111111111111111,0.7777777777777778,0.5552246669407559,0.4863679376252012,0.4687549877611239,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,0,548,9,4,3,0,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,1.0,0.0,0.8,0.8213382057034484,0.3644177444268692,0.3350212702111134,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,0,1375,10,3,4,0,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,1.0,0.0,0.4666666666666667,0.727153483610463,0.5749246647084163,0.613907923414814,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,0,661,1,4,1,1,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0.1111111111111111,0.0,0.6666666666666666,0.8362475135405174,2.0640786616401745,1.8975756960625103,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,0,244,2,3,2,0,97,3,1,4,3539,5033,1,0,13,3,2,0,10,5,3,9,7,1,8,0.9,0.1111111111111111,0.8888888888888888,1.269862782867848,0.5318199382683656,0.5430192804211514,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,0,511,3,2,4,1,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0.3333333333333333,1.0,1.0,1.0957281561328371,0.8663386162277035,0.9682581265369488,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21,1,337,7,1,2,0,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,1.0,1.0,0.0,0.9612778737787412,0.3849595542998868,0.4749519500008864,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,1153,6,2,4,1,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,1.0,0.0,0.8,1.3283503877300855,0.589372865822748,0.594541646117065,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22,1,1294,8,1,3,1,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,1.0,0.0,0.0,0.860449548832184,0.3817709703519583,0.4251342949242723,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,196,29,4,1,1,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0.9230769230769232,0.4166666666666667,0.5833333333333334,0.9937703695031272,0.7857255852600901,0.8003041963802396,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,942,3,3,1,1,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0.1333333333333333,1.0,1.0,1.3360153745442516,2.088118451683188,2.0125009556382656,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37,0,589,9,2,2,0,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,1.0,0.0,0.6,0.7613211554222018,0.6019393702733207,0.6727539048039938,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,734,2,4,3,0,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0.0833333333333333,1.0,1.0,1.0070954119960491,3.077093125505692,2.8288733554567065,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,1383,10,3,4,0,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0.8,0.4166666666666667,0.5833333333333334,0.847589503780323,1.324735714886841,1.276762766991919,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,1,429,1,2,3,0,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0.8333333333333334,0.4,0.6,0.840355647775219,0.3728555515280593,0.3761254822274895,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,1239,8,2,3,0,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0.5263157894736842,0.4,0.7,0.7398754890722806,0.6117657441905953,0.653803090584163,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35,1,303,27,3,3,0,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,1.0,0.7,0.7,1.056471682136371,0.8353004438765368,0.891938705026322,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,867,8,4,4,0,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0.7142857142857143,0.7,0.6,1.127770196822166,0.5003778814913281,0.4600139153663301,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,1181,1,3,3,0,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,1.0,0.0,0.6,0.7334273885792261,0.3254127870723113,0.3136285417295376,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39,0,1253,10,1,3,0,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0.4444444444444444,0.5,0.5,1.3714631749667432,2.143521411517417,2.386992554987658,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,0,849,26,2,2,0,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,0.3333333333333333,1.0,1.0,1.4523077949340688,1.148268681750801,1.2833555629717628,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0,616,2,2,3,1,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0.5714285714285714,0.0,0.5,1.2117339976673418,0.5376315958626201,0.5423466069522767,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,1128,13,3,2,0,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0.0,1.0,1.0,1.0064923749649448,0.8816712401205775,0.8497430841967609,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,0,1180,2,2,2,0,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,0.4666666666666667,0.1428571428571428,1.0,1.0472027924427612,0.9173329154161732,0.9253778943615688,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,0,1336,2,3,1,0,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,0.8461538461538461,0.2727272727272727,0.7272727272727273,0.9300605632080988,0.3895103927639456,0.3977129061462629,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,1,234,9,4,4,0,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,0.6363636363636364,0.0,1.0,0.9715977314125306,0.8511040898672096,0.7824481042152086,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,1,370,10,4,4,0,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,1.0,0.0,0.8,0.7656829858662536,0.6707260625908258,0.6166206253383228,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,0,766,20,3,3,0,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0.2857142857142857,1.0,1.0,0.7500530934417348,0.5930302652465969,0.633241189685813,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,0,343,9,3,1,0,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,0.4285714285714285,0.3333333333333333,0.6666666666666666,0.8748023353014448,0.3881391266547432,0.3740833584817087,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,0,447,5,3,2,0,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0.2727272727272727,0.3333333333333333,0.6666666666666666,1.2485739646098175,1.0937308450033163,1.0541233276330348,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,0,796,4,1,3,1,81,3,3,3,10447,26458,1,1,13,3,4,1,23,3,4,22,14,13,5,0.9565217391304348,0.5909090909090909,0.2272727272727272,1.0641470431430158,1.5011841970029556,1.8521175892718404,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,0,1092,10,3,1,1,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0.7777777777777778,0.0,0.2857142857142857,0.9846950766788106,1.5390241744755548,1.483291151124971,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26,1,920,20,2,4,1,69,3,1,2,2148,6889,1,1,11,3,3,0,6,3,3,5,1,1,4,0.8333333333333334,0.2,0.8,0.7707446333993041,0.3227887051145661,0.3449690588491236,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46,1,261,21,2,4,1,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,0.6923076923076923,0.3333333333333333,0.7777777777777778,1.6222374393169188,1.4210540789664634,1.433516675645846,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,1194,1,3,3,1,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0.4166666666666667,0.0,0.6,1.1836917367545476,1.0368950500009608,0.9993457398652048,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,0,810,8,2,2,0,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,1.0,0.4,0.8,1.2356702162128312,0.976983952849918,1.0919202193273705,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
58,0,350,2,3,2,0,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,0.4324324324324324,0.875,0.875,1.0507757996983085,2.3409391933928543,2.499668577943198,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,0,185,23,4,2,0,91,1,1,3,2705,9696,1,0,16,3,2,1,6,2,4,5,4,0,3,0.8333333333333334,0.0,0.6,0.9706071849837604,0.4306465699758328,0.3959076172656452,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47,0,1001,4,3,3,1,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0.7857142857142857,0.6363636363636364,0.4545454545454545,1.052534832659786,1.6450539769169243,1.5854812728431076,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40,0,750,12,3,2,1,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0.4666666666666667,1.0,1.0,0.808392575630927,0.7081389808696874,0.6824949870905006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54,0,431,7,4,4,1,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0.5,0.1428571428571428,1.0,1.2456660776471165,1.0911835824822027,1.0031611122878863,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,1125,7,4,1,1,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9816392318148028,1.3847910506860803,1.4104849196262563,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1217,1,3,3,1,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.2885214052778868,0.5717012320825197,0.5509980887234684,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,723,2,4,2,1,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0.2,0.0,0.75,0.9823205645874912,0.7766727849909998,0.7910834274753465,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,0,572,10,3,3,0,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,1.0,0.2,0.4,0.8512839083307694,0.6730685152447443,0.718706501693324,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,0,1216,15,4,1,0,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0.0869565217391304,1.0,1.0,1.0182676048024797,2.5133520888016534,2.3106075984372425,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18,0,1431,14,3,2,1,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,1.0,1.0,1.0,0.5432529678615207,0.2410347160604107,0.2323060724943835,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,1,359,18,5,4,0,89,4,1,1,2956,21495,1,0,17,3,3,0,2,4,3,1,0,0,0,0.5,0.0,0.0,1.060670920078372,0.4442101547107343,0.3571063632725689,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29,1,350,13,3,1,0,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,0.5,1.0,0.0,0.8378439101430983,0.3508899564443724,0.3582791804982731,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,0,589,2,4,3,1,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0.8,0.625,0.875,0.9367030878601164,0.7406052791570051,0.7543467132669632,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,430,2,4,4,1,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0.0666666666666666,0.0,0.0,1.2652943146453497,1.108377604499722,1.0189681446962744,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
43,0,1422,2,4,1,0,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,1.0,1.0,1.0,1.0313911570830736,0.8154705004299582,0.8306010084963167,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1297,5,2,4,1,53,3,1,4,2379,19826,1,1,14,3,3,0,6,3,2,5,4,0,2,0.8333333333333334,0.0,0.4,0.8536319752592851,0.3787460961081354,0.38206768668625,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,574,20,1,4,0,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,1.0,0.2727272727272727,0.9090909090909092,1.3678205505205527,0.6068852956554065,0.6758181535660243,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,1318,10,4,4,0,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0.0,1.0,1.0,0.8447411626646918,0.6678954865195499,0.6802878392054414,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,355,10,4,3,0,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,0.6,0.5,0.5,1.0534945268437417,0.4674226726244159,0.429717103250253,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
47,0,207,9,4,2,1,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0.2857142857142857,1.0,0.0,0.7553153879448488,0.3351242254340584,0.3080907705523782,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,706,2,2,4,0,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,0.75,0.4444444444444444,0.7777777777777778,0.873767908115324,1.3656511191322342,1.3776278337093957,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28,0,280,1,2,3,0,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,1.0,0.6666666666666666,0.6666666666666666,0.970966004645492,0.4066416368901377,0.4345839260920523,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,0,726,29,1,4,0,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0.6363636363636364,0.1428571428571428,0.8571428571428571,1.1602468981177694,1.0163577459244793,1.131800391491474,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
